pickup_borough,pickup_zone,dropoff_borough,dropoff_zone,total_trips,total_revenue,average_total_amount,average_trip_distance,average_trip_duration,average_revenue_per_mile
Manhattan,Clinton East,Manhattan,Clinton West,2024,28688.48,14.174150197628459,0.7932855731225296,5.796146245059289,28.506005816997277
Manhattan,Upper East Side North,Manhattan,Times Sq/Theatre District,2023,51887.87,25.64897182402373,2.541428571428572,17.88727137913989,10.26433466994561
Manhattan,West Chelsea/Hudson Yards,Manhattan,West Chelsea/Hudson Yards,2018,30244.1,14.987165510406342,0.8291625371655104,5.675966303270565,65.16536639134941
Manhattan,Gramercy,Manhattan,UN/Turtle Bay South,2013,32981.090000000004,16.384048683556884,1.2718082463984104,7.762394436164929,13.347094708889133
Manhattan,Central Park,Manhattan,Central Park,2013,32722.68,16.255678092399403,1.1659413810233483,7.275293922834906,50.404719403952214
Manhattan,Midtown Center,Manhattan,Lincoln Square West,2012,44777.51,22.25522365805169,1.848026838966203,14.126822398939696,12.368345460305106
Manhattan,Midtown South,Manhattan,East Chelsea,2007,34676.94,17.27799701046338,1.147538614848032,9.539544926092011,16.48239248023236
Manhattan,Penn Station/Madison Sq West,Manhattan,TriBeCa/Civic Center,2001,50654.45,25.314567716141926,2.8307896051974013,16.342287189738464,9.03335264424863
Manhattan,Lenox Hill West,Manhattan,UN/Turtle Bay South,1993,35019.91,17.571455092824888,1.4492624184646263,9.153813346713497,12.901781355298297
Manhattan,Midtown South,Manhattan,Midtown East,1983,33829.8,17.059909228441757,1.1286031265758951,9.373852748361069,16.321593752639306
Manhattan,TriBeCa/Civic Center,Manhattan,TriBeCa/Civic Center,1976,29207.25,14.780996963562753,0.6812651821862349,5.34761302294197,82.21080793708384
Queens,JFK Airport,Queens,Baisley Park,1974,49411.34,25.03107396149949,3.786742654508612,10.365687267814927,7.526875570247794
Manhattan,Lincoln Square East,Manhattan,Sutton Place/Turtle Bay North,1973,41365.659999999996,20.965869234668016,1.795549923973644,12.891966548403445,12.009273445543617
Manhattan,Kips Bay,Manhattan,East Village,1958,30668.8,15.663329928498467,1.2695250255362616,6.9228379298604015,13.026538447959064
Manhattan,East Chelsea,Manhattan,Clinton West,1954,36123.29,18.486842374616174,1.4114636642784033,10.634459228932105,14.216396904110452
Manhattan,Yorkville West,Manhattan,Upper West Side South,1948,37952.63,19.482869609856262,1.7804312114989733,10.702618069815195,11.156640725988362
Manhattan,Midtown North,Manhattan,East Chelsea,1943,42933.07,22.0962789500772,1.9585280494081319,14.403293875450334,11.66478647168305
Manhattan,Midtown Center,Manhattan,West Village,1941,49704.44,25.60764554353426,2.530901597114889,17.240374377468658,10.214902880953115
Manhattan,Greenwich Village North,Manhattan,West Village,1939,28184.56,14.535616297060342,0.8073749355337803,6.553395220904246,20.461535399037388
Manhattan,East Chelsea,Manhattan,Midtown North,1938,44728.73,23.07984004127967,1.904484004127967,15.865230478156175,12.79012149462889
Manhattan,Midtown East,Manhattan,UN/Turtle Bay South,1935,29246.43,15.114434108527131,0.8337984496124031,6.845064599483204,21.899419942658227
Manhattan,Midtown East,Manhattan,Garment District,1934,35009.27,18.10200103412616,1.1486297828335057,11.323224750086176,17.4410451649404
Manhattan,West Village,Manhattan,Penn Station/Madison Sq West,1930,32335.91,16.75435751295337,1.2724870466321243,8.086278065630397,13.701970264697222
Queens,LaGuardia Airport,Manhattan,Clinton East,1929,146493.71,75.9428252980819,10.569694142042508,34.367426991532746,7.261880346684614
Manhattan,East Village,Manhattan,Greenwich Village South,1920,28852.82,15.027510416666667,0.8684895833333334,6.985876736111111,18.814500498237937
Manhattan,Greenwich Village North,Manhattan,Union Sq,1920,28928.09,15.066713541666667,0.8785364583333333,7.117335069444445,18.910881910105548
Manhattan,Upper East Side North,Manhattan,Murray Hill,1919,50034.85,26.073397602918185,2.6412506513809277,18.17741879451103,10.099752237249843
Manhattan,Kips Bay,Manhattan,Murray Hill,1918,26367.59,13.747440041710115,0.7062148070907195,5.689389989572471,23.435676592849976
Manhattan,Gramercy,Manhattan,Midtown Center,1918,39735.59,20.717200208550572,1.7428779979144944,13.145490093847759,12.335794957192434
Manhattan,Lincoln Square East,Manhattan,Central Park,1916,32530.23,16.978199373695197,1.3887630480167015,8.167553931802367,19.438153212826826
Queens,JFK Airport,Queens,South Ozone Park,1916,52200.25,27.24438935281837,4.524055323590814,12.326296102992346,6.324342064712784
Manhattan,Upper East Side South,Manhattan,Union Sq,1915,47827.19,24.97503394255875,2.4462558746736294,16.908424717145344,10.378025608586887
Manhattan,Midtown South,Manhattan,Gramercy,1901,29737.58,15.64312467122567,1.0086849026827984,7.254708048395582,16.75611080905928
Manhattan,Murray Hill,Manhattan,Kips Bay,1897,27778.58,14.643426462836057,0.8457301001581444,6.324846248462484,32.13779480734642
Manhattan,Upper East Side North,Manhattan,Lincoln Square West,1890,42913.51,22.705560846560846,2.293354497354497,14.056543209876542,10.033677611857279
Manhattan,Midtown East,Manhattan,Upper West Side South,1884,49241.15,26.136491507431,2.601380042462845,17.091710898796887,10.210995326581367
Manhattan,Penn Station/Madison Sq West,Manhattan,Lincoln Square East,1882,45462.72,24.156599362380447,2.0435175345377257,16.73971838469713,12.175239332205603
Manhattan,Murray Hill,Manhattan,UN/Turtle Bay South,1880,26821.66,14.266840425531916,0.7299468085106383,5.7439804964539,28.728866548904662
Manhattan,Times Sq/Theatre District,Manhattan,Clinton West,1879,30236.66,16.09188930282065,1.0175359233634913,8.578153273017563,16.871961289729317
Manhattan,Midtown South,Manhattan,Midtown North,1873,36892.57,19.69704751735184,1.4093486385477842,12.570635344367325,14.602143569758221
Manhattan,Midtown South,Manhattan,Upper East Side South,1872,42107.09,22.49310363247863,1.918076923076923,14.730608974358974,12.077607442216056
Manhattan,TriBeCa/Civic Center,Manhattan,West Village,1869,31561.11,16.886629213483147,1.3346174424826112,7.666443731050473,13.210718644167235
Manhattan,Flatiron,Manhattan,Union Sq,1864,25693.34,13.78398068669528,0.6723283261802575,5.60660765379113,33.00739833405607
Manhattan,Union Sq,Manhattan,Upper East Side South,1858,47926.3,25.79456404736276,2.4693379978471475,17.487872264083244,10.641812279513367
Manhattan,Clinton East,Manhattan,Midtown East,1858,33828.53,18.20695909580194,1.2519052744886976,11.128884104772157,15.135130335405927
Manhattan,Upper East Side South,Manhattan,Midtown South,1851,41047.43,22.175813074014048,1.8874446245272825,14.519439942373491,12.07143675152871
Manhattan,Murray Hill,Manhattan,Garment District,1842,30166.64,16.377111834961998,0.8442562432138979,8.991874773796598,20.981076414323425
Manhattan,Times Sq/Theatre District,Manhattan,Lenox Hill West,1840,40451.76,21.984652173913044,1.936641304347826,13.567708333333332,11.765074989956107
Manhattan,Gramercy,Manhattan,Gramercy,1838,25483.39,13.864738846572362,0.6188846572361262,4.6016775480594845,89.35743803165647
Queens,JFK Airport,Manhattan,Upper East Side North,1838,176919.55,96.256556039173,19.29506528835691,40.41027384838593,4.996496486862514
Manhattan,Upper West Side South,Manhattan,Lenox Hill East,1826,43781.89,23.97693866374589,2.2611500547645123,16.155704636728732,10.79368318513142
Manhattan,Penn Station/Madison Sq West,Manhattan,Greenwich Village North,1825,35117.62,19.242531506849318,1.5997315068493152,11.141022831050227,12.251117768109014
Queens,JFK Airport,Manhattan,Upper West Side South,1825,176635.55,96.78660273972602,20.846317808219176,47.7709497716895,4.659354075934997
Manhattan,Midtown South,Manhattan,West Chelsea/Hudson Yards,1824,34076.11,18.682077850877192,1.3371052631578948,11.389555921052631,14.603134940389644
Manhattan,Yorkville West,Manhattan,East Harlem North,1823,31293.86,17.166132748217226,1.8290729566648383,7.710879502651307,9.791156000788476
Manhattan,Times Sq/Theatre District,Manhattan,Central Park,1823,35851.79,19.666368623148657,1.7523861766319253,11.644834521850429,13.014755281596916
Manhattan,Midtown East,Manhattan,Yorkville East,1817,42311.9,23.286681342872868,2.239416620803522,14.392808658961659,10.615967413205746
Manhattan,Flatiron,Manhattan,Penn Station/Madison Sq West,1816,24536.98,13.511552863436123,0.6832929515418502,5.254304331864905,22.25901456058388
Manhattan,Penn Station/Madison Sq West,Manhattan,Clinton West,1811,37226.39,20.555709552733298,1.6239480949751517,13.471921590281614,13.185634200386916
Manhattan,West Chelsea/Hudson Yards,Manhattan,Midtown Center,1809,41623.31,23.009016030956328,1.7831564400221116,16.463690805233092,13.349961147006413
Manhattan,Upper West Side North,Manhattan,East Harlem South,1809,29428.21,16.267667219458264,1.4815035931453842,9.162880044223328,11.372686404228203
Manhattan,Midtown North,Manhattan,Garment District,1806,31753.43,17.58218715393134,1.1933388704318937,10.24608711701735,15.285682734929026
Manhattan,West Village,Manhattan,Greenwich Village North,1803,26267.420000000002,14.568729894620079,0.7727454242928452,6.505259752264744,21.304503631725762
Manhattan,Kips Bay,Manhattan,Midtown East,1802,28782.2,15.972364039955606,1.0805105438401776,7.512042175360711,15.747041541978756
Manhattan,Upper West Side South,Manhattan,Central Park,1797,29827.61,16.598558708959377,1.3028046744574289,7.970691893897237,15.240050369917032
Manhattan,Murray Hill,Manhattan,Clinton East,1795,36566.98,20.37157660167131,1.3666295264623955,13.393147632311978,15.885649020115961
Manhattan,West Chelsea/Hudson Yards,Manhattan,Penn Station/Madison Sq West,1786,28383.56,15.892250839865623,0.9248096304591266,8.187290033594625,18.364227623204467
Manhattan,Lenox Hill West,Manhattan,Upper West Side South,1783,38319.77,21.49173864273696,2.0025574873808187,12.969312020938492,10.894337761760289
Manhattan,East Chelsea,Manhattan,Penn Station/Madison Sq West,1781,27135.18,15.23592363840539,0.8903032004491859,7.180076735916153,30.864576017015445
Manhattan,Greenwich Village North,Manhattan,Gramercy,1780,27281.3,15.326573033707865,0.9299831460674157,7.391095505617978,17.76745958845715
Manhattan,Lenox Hill East,Manhattan,Lincoln Square East,1777,39925.76,22.46806978052898,1.9406696679797413,14.60645282311011,11.773534946983773
Manhattan,Lenox Hill East,Manhattan,Upper West Side South,1776,43253.87,24.354656531531532,2.3098592342342346,16.059328078078078,10.644713764506871
Manhattan,Lincoln Square West,Manhattan,Lincoln Square West,1774,24074.2,13.570574971815107,0.6861781285231116,4.6794907929349865,65.2161722159285
Manhattan,Gramercy,Manhattan,Sutton Place/Turtle Bay North,1772,34902.17,19.696484198645596,1.8734142212189617,10.474557938299474,10.874585740255231
Manhattan,Lenox Hill West,Manhattan,Murray Hill,1772,36698.49,20.71020880361174,1.9135835214446952,12.642644845748682,11.162713670572925
Manhattan,Union Sq,Manhattan,Flatiron,1755,25210.8,14.365128205128205,0.7605071225071225,5.74412155745489,38.739244221365794
Queens,LaGuardia Airport,Manhattan,Upper West Side South,1753,126962.82,72.42602395892756,10.098436965202511,29.484949610192054,7.255861951367718
Manhattan,Midtown Center,Manhattan,East Village,1751,45373.86,25.913112507138777,2.681821816105083,17.374938130592042,9.820637385096123
Manhattan,Penn Station/Madison Sq West,Manhattan,Lenox Hill West,1751,49493.15,28.265648201027986,2.8652312964020563,20.26956025128498,9.986919752952675
Manhattan,Greenwich Village South,Manhattan,Union Sq,1747,29534.34,16.90574699484831,1.2214825414997137,8.682512879221523,14.53675643382072
Queens,LaGuardia Airport,Manhattan,Lenox Hill West,1743,112721.41,64.67091795754446,9.067492828456684,23.012344616561485,7.1506636497903555
Manhattan,Midtown East,Manhattan,East Village,1743,40539.42,23.258416523235798,2.399225473321859,14.022996748900363,9.882724960142285
Manhattan,East Chelsea,Manhattan,Gramercy,1741,35001.89,20.104474439977025,1.5566053991958646,12.337746505839556,13.435883068229288
Manhattan,Union Sq,Manhattan,Greenwich Village South,1738,28475.09,16.383826237054084,1.1569390103567319,8.327272727272726,14.734342643897191
Manhattan,East Chelsea,Manhattan,Lincoln Square East,1735,39941.2,23.02086455331412,2.0924899135446684,14.7,11.42131629534132
Manhattan,UN/Turtle Bay South,Manhattan,Sutton Place/Turtle Bay North,1732,24244.26,13.99784064665127,0.8142725173210161,5.390069284064666,19.805284383537327
Manhattan,Union Sq,Manhattan,TriBeCa/Civic Center,1731,39826.96,23.008064702484113,2.253009820912767,14.558299634122859,10.416444522549808
Manhattan,Sutton Place/Turtle Bay North,Manhattan,Yorkville East,1728,33427.76,19.34476851851852,1.7314004629629631,10.544184027777776,11.501735457255384
Manhattan,Upper West Side North,Manhattan,Midtown North,1725,38391.02,22.25566376811594,2.1779246376811594,13.82047342995169,10.371821550900954
Manhattan,Midtown South,Manhattan,Clinton East,1718,33825.48,19.688870779976718,1.3618102444703144,12.39721575475359,15.562953334133626
Manhattan,Greenwich Village North,Manhattan,Murray Hill,1717,33909.16,19.749073966220152,1.6447990681421083,11.752446126965639,12.264942766151579
Manhattan,Midtown Center,Manhattan,Flatiron,1713,36293.52,21.187110332749562,1.7859252772913017,13.148705973924889,12.107500099398337
Manhattan,Murray Hill,Manhattan,Greenwich Village North,1708,32912.1,19.269379391100703,1.6134192037470725,10.700487900078064,12.27570514491056
Manhattan,Upper East Side North,Manhattan,Manhattan Valley,1707,33250.55,19.478939660222615,1.8051669595782074,10.49129076352275,11.112691152326851
Manhattan,Midtown North,Manhattan,Union Sq,1707,38446.96,22.523116578793204,1.9902694786174575,14.675795743018941,11.474325660744242
Manhattan,Flatiron,Manhattan,Murray Hill,1705,32281.47,18.933413489736072,1.45075073313783,11.137898338220918,13.501296080589102
Manhattan,Lincoln Square West,Manhattan,Clinton East,1696,27716.82,16.342464622641508,1.205872641509434,7.989003537735849,14.433444036194933
Manhattan,Midtown North,Manhattan,Lenox Hill East,1695,34635.37,20.43384660766962,1.5958997050147494,13.116243854473943,13.449798572004406
Manhattan,Sutton Place/Turtle Bay North,Manhattan,Kips Bay,1693,27981.63,16.527838157117543,1.359923213230951,7.960996259106124,12.631047925578793
Manhattan,Greenwich Village South,Manhattan,Gramercy,1689,28947.53,17.138857312018946,1.2984014209591475,8.656858101440694,13.700766799998387
Manhattan,Yorkville West,Manhattan,Upper West Side North,1688,32521.06,19.266030805687205,1.7445201421800949,10.653485387045812,11.268578182159994
Manhattan,East Chelsea,Manhattan,Meatpacking/West Village West,1687,27465.66,16.28077059869591,1.1886129223473623,7.47190278601067,17.16099569202213
Manhattan,Union Sq,Manhattan,Midtown East,1687,33170.82,19.66260818020154,1.6042560758743332,11.560768622801818,12.829099875436558
Queens,JFK Airport,Manhattan,East Village,1687,157726.06,93.49499703615886,18.2443390634262,41.65660936573799,5.14053736094771
Manhattan,Midtown Center,Queens,JFK Airport,1684,156443.87,92.90016033254156,17.275486935866983,50.25871931908155,5.411330482486166
Manhattan,Upper West Side South,Manhattan,East Chelsea,1684,42017.72,24.951140142517815,2.757137767220903,15.800930324623911,9.193116339399946
Manhattan,Midtown Center,Manhattan,TriBeCa/Civic Center,1681,56402.94,33.553206424747174,4.085794170136824,23.89722387467777,8.424183580707071
Manhattan,Penn Station/Madison Sq West,Manhattan,Sutton Place/Turtle Bay North,1679,41191.55,24.533382966051224,2.135699821322216,17.31938653960691,11.622644290081334
Manhattan,Midtown North,Manhattan,Midtown North,1662,26425.43,15.899777376654633,0.7613357400722022,6.376193341355797,136.75885955809107
Manhattan,Lenox Hill East,Manhattan,UN/Turtle Bay South,1662,31645.72,19.04074608904934,1.8035078219013236,9.653941034897715,12.218751100109044
Manhattan,Flatiron,Manhattan,Gramercy,1661,26527.55,15.970830824804334,0.9901384708007225,8.23298213927353,17.00004146770466
Manhattan,Yorkville East,Manhattan,Midtown East,1653,36001.27,21.779352692075012,2.2946884452510585,12.769751966122202,9.701156371846416
Manhattan,Yorkville East,Manhattan,East Harlem South,1653,26883.41,16.263405928614638,1.275958862673926,8.241540633192177,13.519373247471114
Manhattan,Yorkville West,Manhattan,Lincoln Square East,1649,36916.17,22.387004244996966,2.294263189812007,13.554800889427936,9.889015244756159
Manhattan,Midtown East,Queens,LaGuardia Airport,1646,111494.16,67.7364277035237,10.144441069258809,26.440421223167274,6.721427640501666
Manhattan,Little Italy/NoLiTa,Manhattan,East Village,1645,25828.71,15.701343465045593,0.9883890577507599,7.433728470111449,17.17003866657181
Manhattan,Upper West Side South,Manhattan,Midtown East,1643,40436.49,24.611375532562384,2.466780279975654,16.6301481030635,10.111076544995543
Manhattan,Penn Station/Madison Sq West,Manhattan,Garment District,1641,25093.6,15.291651432053625,0.6585862279098111,8.175746496039,31.514385031830443
Manhattan,Clinton East,Manhattan,Upper East Side South,1641,33602.17,20.4766422912858,1.8455088360755636,12.446871826122283,11.562190072467764
Manhattan,Yorkville East,Manhattan,Sutton Place/Turtle Bay North,1636,30592.77,18.69973716381418,1.84471271393643,9.2869804400978,10.414160106578846
Queens,LaGuardia Airport,Manhattan,East Chelsea,1634,120986.46,74.0431211750306,10.16892900856793,31.928141574867404,7.342751889036676
Manhattan,West Village,Manhattan,Greenwich Village South,1631,25184.4,15.441079092581239,0.8302452483139179,7.69588187206213,21.699306197667738
Manhattan,Lincoln Square West,Manhattan,Upper East Side North,1630,35929.84,22.04284662576687,2.244730061349693,13.2980163599182,10.160306606197027
Manhattan,Gramercy,Manhattan,Midtown South,1627,26089.78,16.035513214505222,1.0191948371235402,8.206064331079697,17.217297684762865
Manhattan,Lincoln Square East,Manhattan,Clinton West,1627,25454.13,15.64482483097726,1.0904118008604793,7.2698729768490065,15.351776062972549
Manhattan,East Village,Manhattan,UN/Turtle Bay South,1627,30895.46,18.989219422249537,1.8952919483712354,9.67083589428396,10.248369384948937
Manhattan,Penn Station/Madison Sq West,Manhattan,Upper West Side South,1627,46218.7,28.407314074984633,2.987332513829134,19.45257119442737,9.664723815620292
Manhattan,Gramercy,Manhattan,East Chelsea,1627,31404.77,19.30225568531039,1.4739643515673018,11.660489653759475,13.644321915051993
Manhattan,East Chelsea,Manhattan,Midtown East,1626,40504.94,24.91078720787208,2.028179581795818,18.279858548585484,12.872746662802056
Manhattan,Garment District,Manhattan,Clinton East,1625,27565.2,16.9632,0.9096246153846155,9.204410256410256,38.9030779074768
Manhattan,Clinton East,Manhattan,Murray Hill,1624,31884.94,19.633583743842365,1.4519150246305417,12.750769704433498,15.987028677316864
Manhattan,Midtown South,Manhattan,Upper East Side North,1624,44008.01,27.098528325123155,2.8710406403940887,18.354977422003284,9.573652909313257
Manhattan,Lincoln Square East,Manhattan,Murray Hill,1622,38705.75,23.86297780517879,2.2902342786683105,16.159062885326758,10.791126476743843
Manhattan,East Harlem South,Manhattan,Upper East Side North,1621,23642.83,14.585336212214683,0.9256631708821715,6.208688052642401,21.13798256753297
Manhattan,Sutton Place/Turtle Bay North,Manhattan,Midtown North,1614,27404.7,16.979368029739778,0.9520322180916976,10.109293680297398,18.9436650739148
Manhattan,Lincoln Square West,Manhattan,Midtown North,1614,26144.75,16.198729863692687,1.1592069392812887,8.46496282527881,14.48518423534435
Queens,JFK Airport,Manhattan,Lincoln Square East,1614,152273.56,94.34545229244114,19.78620817843866,49.657992565055764,4.796119556761347
Manhattan,UN/Turtle Bay South,Manhattan,Midtown Center,1610,27079.42,16.81951552795031,0.9510931677018634,9.864534161490683,19.45022880354085
Manhattan,Murray Hill,Manhattan,Lenox Hill East,1607,36033.21,22.422657125077784,2.09874922215308,14.385366106616884,10.89855450026631
Manhattan,Union Sq,Manhattan,Kips Bay,1601,25352.87,15.835646470955652,0.9737788881948782,8.106901936289818,17.57213853609646
Queens,LaGuardia Airport,Manhattan,Yorkville West,1599,96382.51,60.27674171357098,8.179299562226392,19.170512820512823,7.385236041050326
Manhattan,West Village,Manhattan,Little Italy/NoLiTa,1599,28906.81,18.0780550343965,1.273552220137586,10.305743172816344,15.969429559590878
Manhattan,Flatiron,Manhattan,Clinton East,1593,32381.53,20.327388575015693,1.6377526679221595,12.412575852688848,13.044552193753116
Manhattan,Midtown North,Manhattan,Yorkville West,1593,35909.89,22.542303829252983,2.1302950408035155,13.51821510776313,10.80594875091912
Manhattan,West Chelsea/Hudson Yards,Manhattan,Midtown South,1588,30743.97,19.360182619647357,1.2785705289672544,12.301196473551636,15.837331747179777
Manhattan,Garment District,Manhattan,Midtown East,1587,28457.32,17.93151858853182,1.22406427221172,10.946975425330812,15.688258920769606
Manhattan,East Chelsea,Manhattan,TriBeCa/Civic Center,1586,40093.62,25.27970996216898,2.6929508196721312,16.16214796132829,9.60112230629784
Queens,JFK Airport,Manhattan,Upper West Side North,1582,151774.3,95.9382427307206,20.251289506953224,44.832943531394854,7.524805073776606
Manhattan,Penn Station/Madison Sq West,Manhattan,Lenox Hill East,1582,48443.04,30.62139064475348,3.151371681415929,23.457385166455964,9.806667087246717
Manhattan,Murray Hill,Manhattan,Flatiron,1580,29994.51,18.983867088607592,1.4732848101265823,10.731476793248945,13.293714690677396
Manhattan,East Chelsea,Manhattan,East Village,1579,38033.08,24.086814439518683,2.2318176060797974,16.35538315389487,11.098868393393927
Queens,LaGuardia Airport,Manhattan,Upper East Side South,1578,108074.13,68.48804182509507,9.452851711026616,27.543610054921842,7.655841097882556
Manhattan,Upper East Side South,Manhattan,Clinton East,1573,34392.45,21.864240305149394,1.8295486331849968,14.178332273786818,12.596822445386959
Manhattan,Times Sq/Theatre District,Manhattan,UN/Turtle Bay South,1573,29372.2,18.672727272727272,1.2622059758423394,11.323511337147702,16.15738298108345
Manhattan,Midtown South,Manhattan,Sutton Place/Turtle Bay North,1570,31392.13,19.9949872611465,1.6333375796178344,11.820817409766455,12.535028509409075
Manhattan,Lenox Hill East,Manhattan,Upper West Side North,1565,40645.48,25.971552715654955,2.654517571884984,17.64625133120341,9.866270060618028
Manhattan,Manhattan Valley,Manhattan,Lincoln Square East,1562,32304.35,20.68140204865557,1.9414084507042253,11.642200170721296,10.816229895223007
Manhattan,Midtown South,Manhattan,UN/Turtle Bay South,1561,25446.88,16.30165278667521,1.0539910313901346,8.442536835361947,16.39202134138424
Manhattan,Times Sq/Theatre District,Manhattan,Flatiron,1561,29536.19,18.92132607303011,1.5179436258808459,10.823991031390134,13.534627086392486
Manhattan,Greenwich Village South,Manhattan,TriBeCa/Civic Center,1560,26775.46,17.16375641025641,1.262224358974359,8.802425213675214,14.370743170511354
Manhattan,Upper West Side North,Manhattan,Yorkville West,1560,29952.920000000002,19.200589743589745,1.6803717948717949,10.919412393162393,11.634157151674678
Manhattan,Yorkville East,Manhattan,Midtown Center,1559,37644.05,24.146279666452855,2.5575817831943555,15.581601453923456,9.548386850029608
Manhattan,West Chelsea/Hudson Yards,Manhattan,Union Sq,1558,30111.89,19.32727214377407,1.5106996148908858,11.395860077021823,13.344509816440263
Manhattan,Yorkville West,Manhattan,Midtown East,1558,33118.07,21.256784338896022,2.0710141206675226,12.962815575524175,10.589110404640817
Manhattan,East Village,Manhattan,East Chelsea,1553,34990.56,22.530946555054733,2.1100193174500967,14.481863060742647,11.05732132797711
Manhattan,Murray Hill,Manhattan,Lincoln Square East,1550,39383.63,25.408793548387095,2.2791806451612904,17.67525806451613,11.407015795336918
Manhattan,Manhattan Valley,Manhattan,Morningside Heights,1544,17746.05,11.493555699481865,0.9590284974093264,5.677677029360968,13.89929828006187
Manhattan,Union Sq,Manhattan,Upper East Side North,1543,47649.47,30.88105638366818,3.455055087491899,21.62037157053359,9.023129592374854
Manhattan,Murray Hill,Manhattan,West Chelsea/Hudson Yards,1542,32785.94,21.261958495460444,1.649513618677043,13.925767401642888,13.243325875847551
Manhattan,Union Sq,Manhattan,Clinton East,1540,34597.87,22.466149350649353,1.9421493506493506,15.008095238095239,12.021817580509927
Manhattan,UN/Turtle Bay South,Manhattan,Lenox Hill West,1538,26991.71,17.54987646293888,1.423400520156047,8.857379713914174,13.086584967007607
Manhattan,East Village,Manhattan,Flatiron,1535,29481.76,19.206358306188925,1.5628534201954398,11.08401737242128,12.792179185224558
Manhattan,Gramercy,Manhattan,Upper East Side South,1527,37346.98,24.4577472167649,2.4724623444662734,15.801855490067672,10.032915558230195
Queens,JFK Airport,Manhattan,Garment District,1526,143825.32,94.24988204456095,17.58073394495413,46.31847968545216,5.37614928376758
Manhattan,Union Sq,Manhattan,Garment District,1526,26316.46,17.245386631716908,1.139102228047182,9.851114023591087,16.075911970493443
Manhattan,Morningside Heights,Manhattan,Upper West Side North,1524,24546.86,16.10686351706037,1.3455052493438322,8.120570866141732,12.343553649917277
Queens,JFK Airport,Manhattan,Lenox Hill West,1522,142850.43,93.85704993429697,18.71117608409987,41.705343845816905,5.432172427518015
Manhattan,East Village,Manhattan,Greenwich Village North,1521,22686.51,14.915522682445758,0.8489546351084812,6.892439184746877,20.55897554673799
Manhattan,Midtown North,Queens,LaGuardia Airport,1521,108875.3,71.58139381985536,10.683261012491782,31.161385053692747,6.765840110880936
Manhattan,Lincoln Square East,Manhattan,Penn Station/Madison Sq West,1519,32159.69,21.171619486504277,1.9305793285055959,13.402029844195743,11.182157991421182
Manhattan,Yorkville West,Manhattan,Midtown Center,1516,35163.0,23.194591029023748,2.3189841688654353,15.381200527704486,10.162789887950117
Manhattan,Greenwich Village South,Manhattan,Flatiron,1516,26368.84,17.393693931398417,1.3171240105540898,8.934025945470538,13.943479704115493
Manhattan,Sutton Place/Turtle Bay North,Manhattan,Sutton Place/Turtle Bay North,1516,21549.78,14.2148944591029,0.6537532981530343,5.384685576077397,89.8989806109993
Manhattan,East Chelsea,Manhattan,Upper West Side South,1514,41341.12,27.305891677675035,2.9683751651254955,17.32640907089388,9.397624109439976
Manhattan,Upper East Side South,Manhattan,Penn Station/Madison Sq West,1513,38598.54,25.511262392597487,2.3455320555188366,18.428398325622386,11.099943242871941
Manhattan,East Harlem South,Manhattan,East Harlem North,1511,18384.76,12.16727994705493,1.2292786234281934,6.7714096624751825,10.51126524507378
Manhattan,Upper East Side South,Manhattan,UN/Turtle Bay South,1509,29395.62,19.480198807157056,1.548621603711067,11.539087696045947,13.327542422293963
Queens,JFK Airport,Manhattan,Flatiron,1507,145235.86,96.3741605839416,18.1793297942933,44.474607387746076,5.334407896193881
Manhattan,Greenwich Village South,Manhattan,Murray Hill,1500,32303.1,21.5354,2.0516133333333335,12.781666666666666,10.630029141379444
Manhattan,East Village,Manhattan,Sutton Place/Turtle Bay North,1498,32633.51,21.784719626168222,2.458170894526035,11.734390298175343,8.945329182291616
Queens,LaGuardia Airport,Manhattan,Sutton Place/Turtle Bay North,1497,98353.27,65.70024716098865,9.411770207080828,24.025072366956135,7.015218272329607
Manhattan,Lincoln Square East,Manhattan,Morningside Heights,1497,35775.65,23.89822979291917,2.8448363393453575,13.177443776441773,8.520743348997655
Manhattan,Gramercy,Manhattan,West Village,1497,27939.09,18.663386773547096,1.4293186372745492,10.852271209084837,13.59055192994531
Manhattan,Clinton East,Manhattan,Midtown South,1497,27982.38,18.69230460921844,1.3417100868403473,11.547149855266087,14.859356177421418
Manhattan,West Chelsea/Hudson Yards,Manhattan,Flatiron,1487,24678.88,16.59642232683255,1.2194821788836583,8.160065007845775,14.509746216289406
Manhattan,Garment District,Manhattan,East Chelsea,1487,24107.35,16.212071284465367,1.006738399462004,7.966341627437795,22.35863218770466
Manhattan,Lenox Hill West,Manhattan,Midtown North,1486,27492.92,18.50129205921938,1.317900403768506,11.050471063257065,15.052793828450175
Manhattan,Gramercy,Manhattan,Flatiron,1484,23796.74,16.035539083557953,0.9810512129380055,8.14349730458221,17.16471031936981
Queens,JFK Airport,Brooklyn,Park Slope,1484,139565.33,94.04671832884097,19.115006738544473,45.79047619047619,5.06698753673911
Manhattan,West Chelsea/Hudson Yards,Manhattan,Midtown North,1483,33680.92,22.711341874578554,2.0149898853674983,15.264610024724657,11.571352902899172
Manhattan,Greenwich Village North,Manhattan,TriBeCa/Civic Center,1483,28290.04,19.076223870532704,1.6035805799055969,10.808507529781973,12.174585453454533
Manhattan,West Village,Manhattan,Meatpacking/West Village West,1479,21187.07,14.325267072346179,0.7186950642325897,5.758113590263692,35.35004631096529
